id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
91122,91405,171961,6990,,,,18.641865,-23.504893,151.0574,-0.53,-19.6,-33,5.78,-0.116,B8III,-0.018,23.168051,-136.572122,-60.24571,-0.00000652,0.00003609,0.0000003,4.88042892051677,-0.410237776455459,-0.0000000025695125,-0.000000095023481,,,Sgr,1,91122,,96.917008394729,,,
93550,93845,178187,7250,,,,19.110665,24.250793,107.1811,58.3,14.37,-22,5.78,0.629,A4III,0.104,28.016329,-93.620749,44.02257,0.00002226,0.00003128,-0.00000243,5.00316045315579,0.423256183592594,0.0000002826463758,0.000000069667725,,,Vul,1,93550,,48.7977727286486,,,
101149,101475,196178,7870,,,,20.565234,46.693866,132.2751,9.66,1.82,-22,5.78,0.173,B9sp...,-0.14,56.452171,-71.024755,96.256359,-0.00000528,0.0000166,-0.00001557,5.38396558178876,0.81496170120657,0.0000000468330015,0.000000008823608,,,Cyg,1,101149,,74.2677043714698,V2015,5.792,5.772
102894,103226,199012,8000,,19    Cap,,20.913283,-17.922894,111.8568,-58.88,-17.03,-39,5.78,0.537,K0III,1.122,73.528361,-76.945094,-34.422349,-0.00005127,0.00000743,0.00000349,5.47508462123992,-0.312813515432979,-0.0000002854582951,-0.000000082563769,,19,Cap,1,102894,,53.1128981855013,,,
105587,105928,204139,8207,,35    Cap,,21.454117,-21.19621,171.8213,-24.64,-33.95,23,5.78,-0.395,K3III,1.44,125.91253,-99.041598,-62.124282,-0.00000349,-0.00002337,-0.00003487,5.61667462374171,-0.369943657199635,-0.0000001194580909,-0.000000164594244,,35,Cap,1,105587,,125.314117494142,,,
107544,107887,207840,8348,,,,21.859513,19.826682,161.5509,20.51,13.33,-20,5.78,-0.262,B8III,-0.1,128.730613,-80.775416,54.794133,-0.00001076,0.00002572,0.00000288,5.72280716505875,0.346040875474551,0.0000000994352859,0.000000064625663,,,Peg,1,107544,,110.866413897996,,,
109125,109471,210502,8458,,,,22.177065,11.624539,208.7683,-46.82,-54.38,17,5.78,-0.818,M1III,1.617,181.638019,-93.927218,42.066311,0.00000321,-0.00005501,-0.0000504,5.80594196083955,0.202886488135309,-0.0000002269897652,-0.000000263641679,,,Peg,1,109125,,185.012043477186,,,
110322,110668,212211,8527,,,,22.419573,-70.431622,49.456,121.79,-62.31,4,5.78,2.309,F3III,0.396,15.166715,-6.659559,-46.599577,0.00000011,0.00003184,-0.00000886,5.86943047747759,-1.22926370026479,0.0000005904545815,-0.000000302087404,,,Ind,1,110322,,10.3848445500827,,,
117519,117887,224062,9047,,,,23.912951,0.109309,195.3125,-40.93,-14.63,-2,5.78,-0.674,M5IIb,1.466,195.261411,-4.450662,0.372616,-0.0000029,-0.0000387,-0.00001386,6.26039590570041,0.00190779637789125,-0.0000001984342395,-0.000000070928241,,,Psc,1,117519,,162.031704274,XZ,5.851,5.651
1653,1657,1632,79,,,,0.345978,32.911186,191.9386,-29.44,-17.29,-36,5.79,-0.626,K5III,1.595,160.4743,14.575103,104.287431,-0.0000196,-0.00002929,-0.00003351,0.0905768781199589,0.574408564537506,-0.0000001427291476,-0.000000083824285,,,And,1,1653,,155.024378887104,,,
7104,7118,9377,441,,,,1.52868,-30.283081,102.3541,-4.43,-64.34,3,5.79,0.739,K0III,1.073,81.402989,34.436546,-51.614387,-0.00001153,-0.00000726,-0.00002912,0.400207558074097,-0.528539477379817,-0.000000021477246,-0.000000311929122,,,Scl,1,7104,,44.0960816450638,,,
10517,10540,13871,656,,20    Ari,,2.262789,25.782937,42.1053,176.41,-66.38,26,5.79,2.668,F6IV-V,0.439,31.453504,21.169262,18.314347,0.00000465,0.00004653,-0.00000063,0.592396649523371,0.449997148080941,0.0000008552598139,-0.000000321819321,,20,Ari,1,10517,,7.46105085193063,,,
12082,12114,16160,753,Gl 105A,,268 G. Cet,2.601357,6.88687,7.1803,1806.27,1442.5,26,5.79,6.509,K3V,0.918,5.538462,4.488223,0.861013,-0.00002374,0.00006168,0.00005304,0.681033735135593,0.120198561576743,0.0000087570440678,0.000006993437342,,,Cet,1,12082,Gl 105,0.216970155380085,,,
12411,12444,16673,784,GJ 3175,,,2.670117,-9.452875,21.7581,-138.45,-78.69,-4,5.79,4.102,F6V,0.524,16.428845,13.810748,-3.573465,0.00000526,-0.00001465,-0.00000752,0.699035118785269,-0.164983792123994,-0.0000006712245407,-0.000000381499885,,,Cet,1,12411,,1.99159028905761,,,
15154,15192,20041,964,,,,3.263325,57.14062,877.193,-1.95,-2,-12,5.79,-3.925,A0Ia,0.644,312.563108,358.928083,736.846188,0.00000657,-0.00000508,-0.00001492,0.854336591278666,0.997291960157611,-0.0000000094538668,-0.000000009696273,,,Per,1,15154,,3235.93656929628,,,
16550,16591,21912,1078,,,,3.559731,39.899478,56.0538,17.06,-45.98,4,5.79,2.047,A5m,0.139,25.641807,34.521663,35.955321,0.00000293,0.00001172,-0.00000696,0.931935445705622,0.696377268473363,0.0000000827092139,-0.00000022291733,,,Per,1,16550,,13.2190425344172,IW,5.822,5.762
17543,17585,23005,1124,,,,3.766907,67.201605,55.4324,82.08,-113.37,6,5.79,2.071,F0IV,0.347,11.854111,17.912267,51.101738,-0.00000158,0.00003758,-0.00000615,0.986173824931854,1.1728892737089,0.000000397935069,-0.000000549633269,,,Cam,1,17543,,12.9300439179628,,,
21200,21253,29399,1475,,,,4.559453,-62.823677,45.1467,-117.21,-19.34,31,5.79,2.517,K1III,1.028,7.593584,19.170854,-40.162986,0.0000278,0.00000052,-0.00003014,1.19366204581149,-1.09648001942594,-0.000000568250115,-0.000000093762965,,,Ret,1,21200,,8.5743261663618,,,
22860,22913,31373,1576,,,,4.930598,15.040278,111.4827,-4.54,-11.54,7,5.79,0.554,B9V,-0.085,29.750257,103.471781,28.929556,0.00000472,0.00000752,-0.00000417,1.29082757940777,0.262502376459393,-0.0000000220105411,-0.000000055947498,,,Ori,1,22860,,52.2877555313441,,,
23014,23068,31553,1586,,99    Tau,,4.963513,23.948562,139.6648,2.61,-9.37,4,5.79,0.065,G8III:,1.109,34.212143,122.97067,56.692238,-0.00000001,0.00000656,-0.00000414,1.29944468171932,0.417981259513391,0.0000000126536371,-0.000000045427041,,99,Tau,1,23014,,82.0351544329818,,,
23034,23088,31592,1590,,98    Tau,,4.969275,25.050405,87.184,26.23,-47.62,26,5.79,1.088,A0V,0.018,21.055375,76.125117,36.915148,-0.00000199,0.00003439,-0.00000697,1.300953271708,0.437212054902602,0.0000001271666284,-0.000000230868274,,98,Tau,1,23034,,31.9742230320493,,,
26104,26169,37993,1964,,,,5.579106,-73.741277,333.3333,0.06,37.09,-11,5.79,-1.824,M2/M3III,1.717,10.262661,92.759031,-320.002287,0.00000588,0.00005407,0.00002758,1.46060659354527,-1.2870280705978,2.908882E-10,0.000000179817394,,,Men,1,26104,,467.30453963151,WX,5.874,5.694
27481,27549,39007,2014,,,,5.834079,9.871218,109.8901,14.82,-1.68,44,5.79,0.585,G8III,0.876,4.70127,108.161505,18.838991,-0.00000596,0.00004479,0.00000683,1.52735837668214,0.172285257732396,0.0000000718493875,-0.000000008144869,,,Ori,1,27481,,50.8159442560561,,,
28827,28899,41843,2164,,,,6.101538,-29.758624,85.2515,10.94,-41.69,7,5.79,1.136,A1V,0.041,-1.967129,73.98279,-42.314372,-0.00000446,-0.00000246,-0.00001851,1.5973790000879,-0.519385961539701,0.0000000530386167,-0.000000202118823,,,Col,1,28827,,30.5914455948641,,,
29938,30011,44081,2271,,,,6.316382,-20.925611,537.6344,-3.32,3.9,31,5.79,-2.862,B3II/III,-0.155,-41.546911,500.453319,-192.019208,0.00000587,0.00003385,-0.00000183,1.65362495216163,-0.365220808557336,-0.0000000160958142,0.000000018907733,,,CMa,1,29938,,1215.62605523738,,,
31909,31992,47964,2461,,,,6.684845,0.495323,384.6154,-7.48,-5.04,23,5.79,-2.135,B8III,-0.094,-68.587043,378.436159,3.324968,0.00000951,0.00002571,-0.00000919,1.75008823168945,0.00864501919717125,-0.0000000362640633,-0.000000024434609,,,Mon,1,31909,,622.30028516916,,,
35899,35998,58461,2832,,,,7.418977,-13.751978,35.6379,-202.9,-0.91,7,5.79,3.03,F3V,0.432,-12.565793,32.255127,-8.471836,0.00003015,0.00001917,-0.00000185,1.94228376073912,-0.240017289603285,-0.0000009836869578,-0.000000004411804,,,CMa,1,35899,,5.34564359396972,,,
35924,36024,58612,2841,,,,7.423686,-25.217767,432.9004,-8.66,-0.89,24,5.79,-2.392,B5III,-0.103,-142.616809,364.752924,-184.441569,0.00000913,0.00002656,-0.00001215,1.94351635763243,-0.440133057754859,-0.0000000419848647,-0.000000004314841,,,CMa,1,35924,,788.496917745377,,,
36149,36251,59067,2859,,,,7.46435,-11.556867,485.4369,-2.13,-2.31,15,5.79,-2.641,B8Vv comp VB,0.583,-177.893755,441.072382,-97.252666,-0.00000057,0.0000148,-0.0000084,1.95416235564285,-0.201705384992965,-0.0000000103265314,-0.000000011199196,,,CMa,1,36149,,991.744955231413,,,
37401,37508,61885,2965,,,,7.697735,13.480453,238.6635,-35.61,-24.95,7,5.79,-1.099,M2III,1.669,-99.792353,209.538656,55.635727,0.00003131,0.00003008,-0.0000264,2.01526242038117,0.235278291591136,-0.0000001726421516,-0.000000120961013,,,Gem,1,37401,,239.662452940864,,,
42058,42177,73340,3413,,,,8.597787,-50.969651,136.7989,-13.69,10.46,23,5.79,0.11,B8 Si,-0.132,-54.17509,66.980034,-106.267257,-0.00000565,0.00002142,-0.0000139,2.25089527125381,-0.889588236274288,-0.0000000663709929,0.00000005071151,,,Vel,1,42058,,78.7045789695099,HV,5.804,5.774
42893,43012,76236,3543,,,,8.765339,-79.504373,152.9052,-26.11,81.26,7,5.79,-0.132,K5III,1.595,-18.448796,20.867393,-150.346976,-0.00002559,0.00005817,0.00000393,2.29476031038255,-1.38761307385354,-0.000000126584852,0.000000393959596,,,Cha,1,42893,,98.3558056226957,,,
43480,43603,76110,3535,,,,8.880005,-38.724086,214.1328,-3.06,18.39,21,5.79,-0.863,K5/M0III,1.508,-114.360325,121.781054,-133.955319,-0.00001733,0.00002309,0.00000146,2.32477992319114,-0.675862805874194,-0.0000000148352986,0.000000089157235,,,Vel,1,43480,,192.841277563943,,,
45612,45743,80479,3704,,,,9.32587,-15.834663,138.5042,36.93,-52.86,-30,5.79,0.083,K1/K2III,1.285,-101.906459,85.849515,-37.792504,0.00001401,-0.00004422,-0.00002577,2.44150713261481,-0.276367003384471,0.0000001790416922,-0.000000256272511,,,Hya,1,45612,,80.6863370363819,,,
45783,45915,80390,3698,,,,9.362026,56.699219,230.4147,-10.55,-11.91,21,5.79,-1.023,M4IIIa,1.511,-97.517012,80.586059,192.580736,-0.00001015,0.00002368,0.00001065,2.45097270845637,0.989588062763546,-0.0000000511478433,-0.000000057741309,,,UMa,1,45783,,223.460105773122,CG,5.981,5.621
48202,48339,85655,3913,,,,9.853347,-59.425774,236.4066,28.4,-41.59,24,5.79,-1.078,K2IIICNp...,1.354,-101.754452,64.077517,-203.539395,0.00000682,-0.00004276,-0.00004538,2.579600271762,-1.03717541929758,0.0000001376870853,-0.000000201634009,,,Car,1,48202,,235.071511593829,,,
51275,51420,90840,4113,,32    LMi,,10.501792,38.925132,231.4815,-15.68,-4.62,2,5.79,-1.033,A4V,0.087,-166.409261,68.837569,145.440847,0.00000225,0.00001811,-0.00000275,2.74936268383563,0.67937171001407,-0.0000000760187851,-0.000000022398392,,32,LMi,1,51275,,225.527756674525,,,
52327,52478,92728,4187,,39    UMa,,10.728702,57.199203,113.3787,17.38,-51.66,-15,5.79,0.517,A0Vs,-0.038,-58.048933,20.066571,95.301382,-0.00001782,-0.00000395,-0.00002828,2.8087676032804,0.998314419520964,0.0000000842606177,-0.000000250454747,,39,UMa,1,52327,,54.1003406863468,,,
54401,54561,97023,4339,,,,11.164831,-32.367529,120.919,17.54,-29.6,0,5.79,0.378,A1V,0.027,-99.700424,22.153312,-64.733769,0.00000684,-0.00001205,-0.00001466,2.9229459170678,-0.564919943667429,0.0000000850363196,-0.000000143504849,,,Hya,1,54401,,61.4893638512626,,,
54702,54863,97605,4358,,,,11.233843,8.060695,60.5694,46.23,-106.76,17,5.79,1.879,K3III,1.128,-58.768786,11.948482,8.493187,-0.00002388,-0.000009,-0.0000286,2.94101314013194,0.140685676113006,0.0000002241293645,-0.000000517587085,,,Leo,1,54702,,15.4312106565779,,,
60277,60463,107860,4714,,,,12.395765,-38.911381,102.7749,-56.54,-12.46,-8,5.79,0.731,B8/B9V,-0.064,-79.542121,-8.271,-64.554681,0.0000073,0.00002908,0.00000031,3.24520362650552,-0.67913171056811,-0.000000274113655,-0.000000060407784,,,Cen,1,60277,,44.4221935471055,,,
63212,63414,112846,4921,,44    Vir,,12.99431,-3.811926,77.9423,-48.2,6.57,-18,5.79,1.331,A3V,0.203,-75.149664,-20.016363,-5.181717,0.0000129,0.00002228,0.0000037,3.4019024922983,-0.0665306562927425,-0.000000233680194,0.000000031852258,,44,Vir,1,63212,,25.5623042711255,,,
63976,64179,114256,4960,,,,13.153454,10.022468,94.518,22.78,0.18,-0.4,5.79,0.912,K0III,1.025,-88.864068,-27.681165,16.449378,0.0000035,-0.00000984,0.00000001,3.44356629235487,0.17492507063581,0.0000001104405564,8.72664E-10,,,Vir,1,63976,,37.6010523668496,,,
66470,66681,118666,5130,,,,13.669656,-64.576553,69.4444,-69.6,0.46,4,5.79,1.582,F3III-IV,0.401,-27.009779,-12.62048,-62.719415,-0.00001164,0.00002042,-0.00000363,3.57870755748469,-1.12707347048626,-0.0000003374303217,0.000000002230142,,,Cen,1,66470,,20.2861671696629,,,
76297,76532,139254,5806,,,,15.630011,-23.141698,84.246,-31.72,-75.18,7,5.79,1.162,K0III,1.074,-45.040312,-63.028147,-33.109244,-0.00000735,0.00001199,-0.00003105,4.09192734739963,-0.403898820225594,-0.0000001537828995,-0.000000364482925,,,Lib,1,76297,,29.8675775503349,,,
78410,78649,144208,5983,,,,16.055379,36.631787,200.8032,8.03,-13.52,-1,5.79,-0.724,A2V+...,0.586,-78.539268,-140.706375,119.813275,0.0000034,-0.00000995,-0.00001117,4.20328832264221,0.639345292465421,0.0000000389305385,-0.000000065546809,,,CrB,1,78410,,169.668023234646,,,
80428,80672,148247,6122,,,,16.470685,-37.179881,110.3753,15.06,-26.9,-14,5.79,0.576,K1IIICN...,1.104,-34.275919,-80.985817,-66.701858,0.00001526,0.00001538,-0.00000282,4.31201527586323,-0.6489113451302,0.0000000730129403,-0.00000013041488,,,Sco,1,80428,,51.238923866468,,,
82895,83150,152564,6276,,,,16.992771,-69.268164,241.5459,-13.94,-13.12,-1,5.79,-1.125,Ap Si,-0.103,-22.286933,-82.550332,-225.905185,-0.00001192,0.00001848,-0.00000448,4.44869692464851,-1.2089575205661,-0.0000000675830271,-0.000000063607554,,,TrA,1,82895,,245.470891568503,MX,5.814,5.774
88540,88817,166046,6782,,100    Her,,18.130417,26.09734,38.5802,-10.47,29.79,-16,5.79,2.858,A3V,0.127,1.18272,-34.62655,16.97127,-0.00000254,0.00001707,-0.00000219,4.74653219685007,0.455484500727456,-0.0000000507599924,0.000000144425995,,100,Her,1,88540,,6.26325364758222,,6.125,5.685
90836,91118,171623,6977,,,,18.586834,18.20341,198.4127,21.25,7.46,-21,5.79,-0.698,A0Vn,0.006,28.843337,-186.262643,61.982374,0.00001673,0.0000255,0.00000011,4.86602172045044,0.317709441462125,0.0000001030229071,0.0000000361671,,,Her,1,90836,,165.653264931802,,,
94139,94434,179323,7277,,,,19.220463,-25.906786,520.8333,-2.11,-9.21,3,5.79,-2.793,K2III,1.387,147.157141,-444.781077,-227.556419,-0.00000738,0.00000535,-0.00002226,5.03190556049127,-0.452158717699216,-0.0000000102295687,-0.000000044651339,,,Sgr,1,94139,,1140.77501292212,,,
95495,95793,183324,7400,,35    Aql,,19.483608,1.950448,61.1995,-0.51,-33.35,12,5.79,1.856,A0V,0.088,23.163789,-56.608235,2.082938,0.00000463,-0.00001172,-0.00000947,5.10079659736519,0.0340417312530825,-0.0000000024725498,-0.000000161685362,,35,Aql,1,95495,,15.7615890496384,V1431,5.796,5.776
97674,97985,188650,7606,,,,19.913403,36.995676,369.0037,11.16,8.54,-24,5.79,-2.045,Fp,0.773,141.534283,-258.506468,222.0496,0.00000368,0.00003485,-0.00000257,5.21331658942056,0.64569635527702,0.0000000541052068,0.000000041403088,,,Cyg,1,97674,,572.796030985829,,,
101696,102026,196857,7905,,,,20.6757,-16.12418,100.4016,-68.21,73.94,-4,5.79,0.781,K0III,0.997,62.172683,-73.739679,-27.883532,-0.00002147,-0.00002604,0.00003571,5.41288557445015,-0.281420024376694,-0.0000003306914115,0.000000358471235,,,Cap,1,101696,,42.4228654922951,,,
106250,106592,205423,8251,,,,21.588228,-3.983305,128.2051,-9.59,-4.8,-2,5.79,0.25,G9III:,1.11,103.237363,-75.493546,-8.905868,-0.00000533,-0.00000348,-0.00000283,5.65178486118072,-0.06952177962174,-0.000000046493632,-0.000000023271056,,,Aqr,1,106250,,69.1830970918936,,,
108413,108758,209419,8403,,,,22.030718,52.882253,306.7485,9.99,2.67,-22,5.79,-1.644,B5III,-0.106,161.048069,-91.262192,244.600191,-0.00000724,0.00002118,-0.00001555,5.76762840978776,0.922969425264594,0.0000000484328867,0.000000012944525,,,Cyg,1,108413,,395.913216728166,,,
108894,109240,210129,8438,,25    Peg,,22.130641,21.702926,186.5672,-45.18,-68.26,-52,5.79,-0.564,B7Vn,-0.077,152.994225,-81.486898,68.991296,-0.00004267,-0.00002357,-0.00007703,5.79378816341032,0.378787508329093,-0.0000002190388209,-0.000000330933818,,25,Peg,1,108894,,146.419864293528,,,
110232,110578,212404,8533,,51    Aqr,,22.401912,-4.83702,124.3781,26.35,-7.77,6,5.79,0.316,A0V,-0.033,113.245652,-50.352297,-10.487774,0.00001168,0.00001219,-0.00000519,5.86480689779854,-0.0844219226126925,0.0000001277484048,-0.000000037670022,,51,Aqr,1,110232,,65.1028498434861,,,
110644,110992,213179,8564,,,,22.486174,26.763198,384.6154,26.09,-4.42,-45,5.79,-2.135,K2II,1.252,316.794678,-132.566069,173.193723,-0.00001571,0.0000593,-0.00002808,5.88686652976903,0.467105931498315,0.0000001264878893,-0.000000021428764,,,Peg,1,110644,,622.30028516916,,,
112688,113048,216608,8708,,,,22.894488,44.749163,56.9152,-2.97,-15.72,12,5.79,2.014,A3m,0.282,38.73985,-11.536102,40.068624,0.00001105,-0.00000414,0.00000556,5.99376295000904,0.781020235138788,-0.0000000143989663,-0.00000007621271,,,Lac,1,112688,,13.6269919699487,,,
113541,113902,217842,8771,,,,23.066566,-41.478896,95.3289,12.25,55.93,-15,5.79,0.894,K0III,1.069,69.298345,-17.27995,-63.140449,0.00000683,0.00000413,0.00002953,6.03881279065966,-0.723943304382454,0.0000000593896759,0.000000271156291,,,Gru,1,113541,,38.2296216565919,,,
171,171,224930,9088,Gl 914A,85    Peg,,0.036139,27.082256,12.1699,778.59,-918.72,-37.6,5.8,5.374,G3V,0.69,10.834733,0.102555,5.540428,-0.00000999,0.00004584,-0.00006577,0.00946108171981008,0.472674535797847,0.0000037747108354,-0.000004454080246,,85,Peg,1,171,Gl 914,0.617163168455584,,,
418,418,225289,9110,,,,0.085039,61.31397,221.7295,14.29,2.24,14,5.8,-0.929,B8MNp...,-0.067,106.405975,2.369398,194.515247,0.00000442,0.00001546,0.00001372,0.0222631931989058,1.07013065402348,0.000000069279875,0.000000010859826,,,Cas,1,418,,204.927385838025,V567,5.809,5.789
3575,3583,4391,209,GJ 1021,,,0.76265,-47.551985,15.1584,183.96,78.36,-11.4,5.8,4.897,G5IV,0.635,10.027401,2.02916,-11.185157,-0.00000623,0.00001253,0.00001249,0.199661395803409,-0.829938707875,0.0000008918632467,0.0000003799,,,Phe,1,3575,,0.957634976969268,,,
4257,4267,5267,254,,66    Psc,,0.909785,19.188417,108.1081,11.05,-7.69,10,5.8,0.631,A1Vn,-0.016,99.219532,24.089496,35.532538,0.00000931,0.00000822,-0.00000044,0.238181186754227,0.334901061780995,0.0000000535719117,-0.000000037282172,,66,Psc,1,4257,,48.7079666492537,,,
5537,5550,7019,348,,45    And,,1.186189,37.724121,242.1308,-15.54,-6.96,-1,5.8,-1.12,B7III-IV,-0.095,182.356513,58.523074,148.150167,0.00000956,-0.00001609,-0.00000709,0.310543516774598,0.65841012174847,-0.000000075340046,-0.000000033743032,,45,And,1,5537,,244.343055269397,,,
12207,12239,16024,747,,,,2.626676,65.745336,283.2861,42.97,-8.85,41,5.8,-1.461,K5III,1.561,89.924278,73.865377,258.280376,-0.00001558,0.00006357,0.00003324,0.687662039838837,1.14747258357241,0.0000002083244385,-0.00000004290601,,,Cas,1,12207,,334.502986826014,,,
13022,13055,16458,774,,,,2.796568,81.448475,133.1558,18.78,-78.4,18,5.8,0.178,G8p...,1.3,14.726198,13.235712,131.675605,0.00003115,0.0000443,0.00001068,0.732139844670081,1.42154406517816,0.0000000910480092,-0.000000380093925,,,Cep,1,13022,,73.9264752656227,,,
13800,13834,18404,878,,47    Ari,,2.968114,20.668733,33.1675,234.79,-31.64,28,5.8,3.196,F5IV,0.415,22.126017,21.759698,11.707032,-0.00000609,0.00004696,0.00000535,0.777050551072855,0.36073744679333,0.0000011382940406,-0.000000153395048,,47,Ari,1,13800,,4.58775270547136,,,
18172,18217,24141,1192,,,,3.895345,57.975141,50.5051,85.08,-93.81,-5,5.8,2.283,A5m,0.182,14.021398,22.818538,42.819101,-0.00000897,0.00002519,-0.00001651,1.01979894419545,1.01185709846751,0.0000004124794794,-0.000000454803713,,,Cam,1,18172,,10.6365307507644,,,
19522,19571,26591,1300,,,,4.193389,-20.356157,80.9717,45.73,49.83,-13,5.8,1.258,A1V + (F/G),0.165,34.581591,67.580823,-28.166348,-0.00001856,0.00000314,0.00002296,1.09782679392134,-0.355281962151751,0.0000002217052961,0.000000241582657,,,Eri,1,19522,,27.3400937850561,,6.031,5.791
23861,23916,33224,1671,,,,5.138942,-8.665324,208.7683,3.68,-20.78,27,5.8,-0.798,B8V,-0.059,46.131324,201.163803,-31.453601,0.00000176,0.00002435,-0.00002495,1.34537178311001,-0.151238440512468,0.0000000178411434,-0.000000100744282,,,Eri,1,23861,,181.635193117651,,,
25644,25708,36134,1830,,,,5.489913,-3.446394,151.0574,-28.01,-9.45,23,5.8,-0.096,K1III...,1.149,20.076044,149.441936,-9.080775,0.0000234,0.00002013,-0.00000832,1.43725575078227,-0.060150916880305,-0.0000001357963119,-0.000000045814892,,,Ori,1,25644,,95.1480736351759,,,
28783,28855,41759,2160,,,,6.090882,-35.513647,83.1255,13.88,16.09,24,5.8,1.201,A0V,0.027,-1.609748,67.643284,-48.287467,-0.00000616,0.00002361,-0.00000898,1.59458930680622,-0.619830075442941,0.0000000672921389,0.000000078006521,,,Col,1,28783,,28.813764348397,,,
33161,33248,51055,2588,,17    CMa,,6.917427,-20.404876,154.5595,0.38,-10.35,-15,5.8,-0.145,A2V,0.048,-34.459466,140.702845,-53.887403,0.00000379,-0.00001666,-0.00000192,1.81097824012006,-0.356132270059381,0.000000001842292,-0.000000050178215,,17,CMa,1,33161,,99.5405417351526,,,
34249,34339,54475,2691,,,,7.118633,-40.893268,238.0952,-10.62,11.3,6,5.8,-1.084,B3V,-0.158,-51.959256,172.320265,-155.869534,0.00000793,0.00001615,0.00000584,1.86365382348689,-0.713722169640481,-0.0000000514872129,0.000000054783945,,,Pup,1,34249,,236.374160811629,,,
34881,34975,55775,2731,,,,7.236347,-3.901779,396.8254,-34.21,-8.09,22,5.8,-2.193,K5III,1.585,-125.918983,375.347611,-27.002499,0.00005559,0.00004121,-0.00001706,1.89447133177085,-0.0680988861874775,-0.0000001658547601,-0.000000039221426,,,Mon,1,34881,,656.447501951699,,,
35686,35785,57103,2784,,19    Lyn,,7.381127,55.281392,100000,-11.23,-32.04,5,5.8,-14.2,B8V,-0.078,-20147.730599,53271.955125,82195.910834,0.00057469,0.01386979,-0.00884202,1.93237443260996,0.964842297824849,-0.0000000544445763,-0.000000155334303,,19,Lyn,1,35686,,41686938.3470335,,5.947,5.697
